,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.drop,participant.single,participant.page_number,participant.oppo_list,participant.payoffs_list,participant.oppo_payoffs_list,participant.nodes_list,participant.oppo_nodes_list,participant.takes_list,participant.oppo_takes_list,participant.order,participant.finished,participant.prolificID,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.return_url,session.config.participation_fee,session.config.real_world_currency_per_point,Exp2_Intro.1.player.id_in_group,Exp2_Intro.1.player.role,Exp2_Intro.1.player.payoff,Exp2_Intro.1.player.prolific_id,Exp2_Intro.1.group.id_in_subsession,Exp2_Intro.1.subsession.round_number,Exp2_Section_1.1.player.id_in_group,Exp2_Section_1.1.player.role,Exp2_Section_1.1.player.payoff,Exp2_Section_1.1.player.question1,Exp2_Section_1.1.player.question2,Exp2_Section_1.1.player.question3,Exp2_Section_1.1.player.question4,Exp2_Section_1.1.player.question5,Exp2_Section_1.1.player.question6,Exp2_Section_1.1.player.question7,Exp2_Section_1.1.player.question8,Exp2_Section_1.1.player.question9,Exp2_Section_1.1.player.question10,Exp2_Section_1.1.player.stem_quiz_1_answers,Exp2_Section_1.1.player.stem_quiz_1_score,Exp2_Section_1.1.player.num_tab_switches_in_section_1,Exp2_Section_1.1.player.total_time_hidden_in_section_1,Exp2_Section_1.1.group.id_in_subsession,Exp2_Section_1.1.subsession.round_number,Exp2_Section_2_3.1.player.id_in_group,Exp2_Section_2_3.1.player.role,Exp2_Section_2_3.1.player.payoff,Exp2_Section_2_3.1.player.track,Exp2_Section_2_3.1.player.path,Exp2_Section_2_3.1.player.preferred_info_structure,Exp2_Section_2_3.1.player.performance,Exp2_Section_2_3.1.player.ball_color,Exp2_Section_2_3.1.player.overplacement,Exp2_Section_2_3.1.player.overestimation,Exp2_Section_2_3.1.player.passing_threshold,Exp2_Section_2_3.1.player.ball_origin_estimation,Exp2_Section_2_3.1.group.id_in_subsession,Exp2_Section_2_3.1.subsession.round_number,Exp2_Section_4.1.player.id_in_group,Exp2_Section_4.1.player.role,Exp2_Section_4.1.player.payoff,Exp2_Section_4.1.player.schools_private_independent,Exp2_Section_4.1.player.schools_private_religious,Exp2_Section_4.1.player.schools_public_school,Exp2_Section_4.1.player.schools_homeschool,Exp2_Section_4.1.player.schools_online_school,Exp2_Section_4.1.player.schools_charter_school,Exp2_Section_4.1.player.schools_all_girls_school,Exp2_Section_4.1.player.schools_all_boys_school,Exp2_Section_4.1.player.schools_stem_oriented_school,Exp2_Section_4.1.player.subjects,Exp2_Section_4.1.player.experience,Exp2_Section_4.1.group.id_in_subsession,Exp2_Section_4.1.subsession.round_number,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.prolific_id,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Section_1.1.player.id_in_group,Section_1.1.player.role,Section_1.1.player.payoff,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_1.1.group.id_in_subsession,Section_1.1.subsession.round_number,Section_2_3.1.player.id_in_group,Section_2_3.1.player.role,Section_2_3.1.player.payoff,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_2_3.1.group.id_in_subsession,Section_2_3.1.subsession.round_number,Section_4_5.1.player.id_in_group,Section_4_5.1.player.role,Section_4_5.1.player.payoff,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.parsed_questions,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_4_5.1.player.passing_threshold,Section_4_5.1.group.id_in_subsession,Section_4_5.1.subsession.round_number,Section_6.1.player.id_in_group,Section_6.1.player.role,Section_6.1.player.payoff,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_6.1.group.id_in_subsession,Section_6.1.subsession.round_number,Section_7.1.player.id_in_group,Section_7.1.player.role,Section_7.1.player.payoff,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.subjects,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Section_7.1.group.id_in_subsession,Section_7.1.subsession.round_number,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
110,114,q6k05hev,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:37:50.560207,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,114,,0.0,6643a3d0ed868a9901a9d824,1,1,114,,0.0,C,D,A,C,C,C,C,C,C,C,CDACCCCCCC,0.2,0.0,0.0,1,1,114,,0.0,noisy,explanation,Choice A,Fail,red,50.0,0.0,4.0,Not Sure,1,1,114,,0.0,0,1,0,0,0,0,0,0,0,All subjects. Science and health are the main industries I've worked in.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dd624dcde1f865c5bc7,6643a3d0ed868a9901a9d824,APPROVED,Not Applicable,2024-09-26T16:37:47.652000Z,2024-09-26T16:47:45.033000Z,2024-09-26T16:47:46.089000Z,2024-09-26T16:47:46.274219Z,598.0,C1BTHULB,330,Mixed,Undergraduate degree (BA/BSc/other),26,Male,Mixed,United States,United States,United States,English,No,Part-Time
111,115,10087hrn,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:37:57.051580,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,115,,0.0,65786e461f939d72a6f7ac7c,1,1,115,,0.0,A,D,D,B,D,C,D,A,C,D,ADDBDCDACD,0.4,0.0,0.0,1,1,115,,0.0,noisy,explanation,Choice B,Fail,red,50.0,4.0,6.0,Not Sure,1,1,115,,0.0,0,0,1,0,0,0,0,0,0,marketing,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dddd3ca44c14faf8c33,65786e461f939d72a6f7ac7c,APPROVED,Not Applicable,2024-09-26T16:37:54.474000Z,2024-09-26T16:59:36.119000Z,2024-09-26T17:01:58.195000Z,2024-09-26T17:01:34.258917Z,1302.0,C1BTHULB,181,White,Technical/community college,41,Female,White,United States,United States,United States,English,No,Full-Time
112,116,pxaiyufu,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:37:57.516113,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,116,,0.0,66aa67440532cf6ec644dee6,1,1,116,,0.0,B,A,C,C,A,B,C,D,D,B,BACCABCDDB,0.4,0.0,0.0,1,1,116,,0.0,noisy,explanation,Choice B,Pass,red,50.0,3.0,2.0,Pass Box,1,1,116,,0.0,0,0,1,0,0,0,0,0,0,"Reading, math, history, science, art at school and marketing in the industry I worked in.",Mostly confusion was my experience. I never had much of a handle on math so I tried to figure the problems but I mostly just guessed and used intuition.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dc87b2719b48a75ae3a,66aa67440532cf6ec644dee6,APPROVED,Not Applicable,2024-09-26T16:37:49.339000Z,2024-09-26T16:48:30.474000Z,2024-09-26T16:48:32.523000Z,2024-09-26T16:48:34.485110Z,642.0,C1BTHULB,200,White,Secondary education (e.g. GED/GCSE),73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
113,117,v8bcbtq9,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:01.000103,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,117,,0.0,66a2c4242da8d1f2b06ccc80,1,1,117,,0.0,D,A,B,C,D,D,D,B,B,B,DABCDDDBBB,0.3,0.0,0.0,1,1,117,,0.0,noisy,explanation,Choice A,Fail,red,75.0,6.0,5.0,Pass Box,1,1,117,,0.0,0,1,0,0,0,0,0,0,0,Normal subjects. Work as a lawyer,Nope,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58de234237506b0bcd0e4,66a2c4242da8d1f2b06ccc80,APPROVED,Not Applicable,2024-09-26T16:37:58.329000Z,2024-09-26T16:45:59.493000Z,2024-09-26T16:46:00.298000Z,2024-09-26T16:46:00.197388Z,482.0,C1BTHULB,185,White,Doctorate degree (PhD/other),38,Male,White,United States,United States,United States,English,No,Other
114,118,f145l7nc,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:07.313107,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,118,,0.0,5cd34d42fe890a00174debb5,1,1,118,,0.0,D,B,C,B,C,A,B,B,A,C,DBCBCABBAC,0.2,0.0,0.0,1,1,118,,0.0,noisy,explanation,Choice A,Fail,red,10.0,2.0,3.0,Fail Box,1,1,118,,0.0,0,0,1,0,0,0,0,0,0,"Basics. So math, history, science, and english.",It was good.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dc33533d4f7d40e0c92,5cd34d42fe890a00174debb5,APPROVED,Not Applicable,2024-09-26T16:38:05.065000Z,2024-09-26T16:45:37.546000Z,2024-09-26T16:45:39.362000Z,2024-09-26T16:45:38.243586Z,453.0,C1BTHULB,2307,Latino/Hispanic,High school diploma/A-levels,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
116,120,sc6z882g,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:08.531891,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,120,,0.0,6491a39672df9fcf4b91a952,1,1,120,,0.0,B,C,B,C,A,B,D,C,B,B,BCBCABDCBB,0.4,0.0,0.0,1,1,120,,0.0,noisy,explanation,Choice B,Pass,red,0.0,1.0,2.0,Pass Box,1,1,120,,0.0,0,1,1,0,0,0,0,0,0,I studied the regular high school courses.,Math was my worst subject.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58de350cde0a6ac0f1d2f,6491a39672df9fcf4b91a952,APPROVED,Not Applicable,2024-09-26T16:38:03.310000Z,2024-09-26T16:43:30.379000Z,2024-09-26T16:44:00.562000Z,2024-09-26T16:43:31.707621Z,328.0,C1BTHULB,1613,White,Technical/community college,56,Female,White,United States,United States,United States,English,No,Full-Time
117,121,18ow6z5d,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:25.705186,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,121,,0.0,660edc577fe61f0ad5216ce4,1,1,121,,0.0,,,,,,,,,,,__________,0.0,0.0,0.0,1,1,121,,0.0,noisy,explanation,Choice B,Fail,black,50.0,3.0,5.0,Fail Box,1,1,121,,0.0,0,0,1,0,0,0,0,0,0,math english science history economics. worked in retail customer service secretary food service barista.,this was fun! ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dbf3533d4f7d40e0c8f,660edc577fe61f0ad5216ce4,APPROVED,Not Applicable,2024-09-26T16:38:21.151000Z,2024-09-26T17:01:19.629000Z,2024-09-26T17:02:22.895000Z,2024-09-26T17:02:37.664021Z,1379.0,C1BTHULB,446,White,Technical/community college,35,Female,White,United States,United States,United States,English,No,Part-Time
118,122,5mhhana7,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:30.784991,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,122,,0.0,5b49eba46a4f840001f77485,1,1,122,,0.0,C,B,C,D,B,A,C,B,B,B,CBCDBACBBB,0.3,0.0,0.0,1,1,122,,0.0,noisy,explanation,Choice B,Pass,red,5.0,1.0,1.0,Pass Box,1,1,122,,0.0,0,0,1,0,0,0,0,0,0,Required subjects ,I realized how horrible I am at math!,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dfa0f4aafa5d96dba63,5b49eba46a4f840001f77485,APPROVED,Not Applicable,2024-09-26T16:38:27.029000Z,2024-09-26T16:41:35.375000Z,2024-10-09T19:17:00.583000Z,2024-09-26T16:41:52.131316Z,189.0,C1BTHULB,4664,White,High school diploma/A-levels,53,Female,White,United States,United States,United States,English,No,Full-Time
119,124,gggc940j,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:33.667384,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,124,,0.0,668ad967fbcbcb0fe1d5952c,1,1,124,,0.0,D,A,B,C,D,B,D,C,C,C,DABCDBDCCC,0.5,0.0,0.0,1,1,124,,0.0,noisy,explanation,Choice B,Fail,red,69.0,7.0,7.0,Pass Box,1,1,124,,0.0,0,1,1,1,0,0,0,0,0,"Math, science, language, arts, social studies, geography, history",Thank you for including me in your research! ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dfd7a8198f7d008feb0,668ad967fbcbcb0fe1d5952c,APPROVED,Not Applicable,2024-09-26T16:38:28.290000Z,2024-09-26T16:49:54.960000Z,2024-09-26T17:51:33.929000Z,2024-09-26T16:51:51.515366Z,687.0,C1BTHULB,153,White,High school diploma/A-levels,43,Female,White,United States,United States,United States,English,No,Part-Time
120,125,prrutmy9,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:38.458613,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,125,,0.0,606ca81043fc54382a7808fe,1,1,125,,0.0,D,D,C,C,B,B,C,A,B,B,DDCCBBCABB,0.4,0.0,0.0,1,1,125,,0.0,noisy,explanation,Choice B,Pass,red,75.0,2.0,3.0,Pass Box,1,1,125,,0.0,0,0,1,0,0,0,0,0,0,Spanish Education,It was difficult.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e043b9ca38e733b04a5,606ca81043fc54382a7808fe,APPROVED,Not Applicable,2024-09-26T16:38:33.638000Z,2024-09-26T16:50:58.911000Z,2024-09-26T16:56:52.290000Z,2024-09-26T16:52:51.899006Z,746.0,C1BTHULB,776,Latino/Hispanic,Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,No,Part-Time
121,126,ax165g9h,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:42.553953,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,126,,0.0,66f42e274c0e28275441dc22,1,1,126,,0.0,D,C,C,A,A,B,B,A,A,B,DCCAABBAAB,0.3,0.0,0.0,1,1,126,,0.0,noisy,explanation,Choice B,Pass,red,5.0,1.0,2.0,Pass Box,1,1,126,,0.0,0,0,1,0,0,0,0,0,0,Business; Accounting & Finance,Extremely difficult questions!  ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e07aac43cfd8840a862,66f42e274c0e28275441dc22,APPROVED,Not Applicable,2024-09-26T16:38:37.868000Z,2024-09-26T16:50:01.877000Z,2024-09-26T17:52:17.580000Z,2024-09-26T17:52:15.444248Z,685.0,C1BTHULB,8,White,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
122,127,blaw7rh0,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:38:55.726977,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,127,,0.0,64da47d734bd712c3a8289d0,1,1,127,,0.0,C,A,B,C,A,D,B,A,B,A,CABCADBABA,0.1,2.0,13.907,1,1,127,,0.0,noisy,explanation,Choice B,Fail,red,12.0,1.0,2.0,Fail Box,1,1,127,,0.0,0,0,1,0,0,0,0,0,0,Information Technology,Nothing to add at this time.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58dfe0307544a9a0b5e34,64da47d734bd712c3a8289d0,APPROVED,Not Applicable,2024-09-26T16:38:52.660000Z,2024-09-26T16:50:22.314000Z,2024-09-26T17:55:34.062000Z,2024-09-26T16:52:32.952724Z,690.0,C1BTHULB,2666,White,High school diploma/A-levels,39,Female,White,United States,United States,United States,English,No,Full-Time
123,128,nopo86zk,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:11.309596,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,128,,0.0,56f5866a736c79000d22df1e,1,1,128,,0.0,D,D,B,C,D,B,D,B,A,C,DDBCDBDBAC,0.2,0.0,0.0,1,1,128,,0.0,noisy,explanation,Choice B,Pass,red,0.0,1.0,1.0,Fail Box,1,1,128,,0.0,0,0,1,0,0,0,0,0,0,"english, history, social studies",Experience was ok.  ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e1c50cb59a5f19aab00,56f5866a736c79000d22df1e,APPROVED,Not Applicable,2024-09-26T16:39:00.524000Z,2024-09-26T16:48:29.078000Z,2024-09-26T16:48:31.709000Z,2024-09-26T16:48:33.480811Z,569.0,C1BTHULB,667,White,Undergraduate degree (BA/BSc/other),68,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
124,129,pw4b0qba,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:13.451430,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,129,,0.0,66a912176a9a68d2dc7c9ea3,1,1,129,,0.0,D,B,C,A,B,A,B,C,B,B,DBCABABCBB,0.4,0.0,0.0,1,1,129,,0.0,noisy,explanation,Choice B,Pass,red,0.0,0.0,0.0,Fail Box,1,1,129,,0.0,0,0,1,0,0,0,0,0,0,"English, science, math, history, social studies",I hate math,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e288b1b531eb7176494,66a912176a9a68d2dc7c9ea3,APPROVED,Not Applicable,2024-09-26T16:39:09.346000Z,2024-09-26T16:42:58.926000Z,2024-10-09T19:16:57.800000Z,2024-09-26T16:43:00.729022Z,230.0,C1BTHULB,375,Mixed,Undergraduate degree (BA/BSc/other),31,Male,Mixed,United States,United States,United States,English,No,Full-Time
125,130,s3b36ab5,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:15.814580,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,130,,0.0,65a5501d6e70df9084bdb5a1,1,1,130,,0.0,D,A,B,C,C,C,B,C,B,D,DABCCCBCBD,0.2,0.0,0.0,1,1,130,,0.0,noisy,explanation,Choice B,Pass,red,51.0,3.0,1.0,Pass Box,1,1,130,,0.0,0,0,1,0,0,0,0,0,0,Business and worked in Finance,The questions were not what I anticipated,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58c27aeaea15c0ab2abfc,65a5501d6e70df9084bdb5a1,APPROVED,Not Applicable,2024-09-26T16:39:10.419000Z,2024-09-26T16:54:18.365000Z,2024-09-26T16:56:47.266000Z,2024-09-26T16:54:22.340876Z,908.0,C1BTHULB,400,Black/African American,Undergraduate degree (BA/BSc/other),49,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
126,131,8sxe093d,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:16.019774,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,131,,0.0,6675b52e818364e2b83daf46,1,1,131,,0.0,B,B,A,C,C,D,A,A,C,A,BBACCDAACA,0.1,0.0,0.0,1,1,131,,0.0,noisy,explanation,Choice B,Fail,red,1.0,3.0,5.0,Fail Box,1,1,131,,0.0,0,0,1,0,0,0,0,0,0,Biology and Computer Science,The math questions were challenging because I am not good at standardized tests,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e29b60a3a9ce60648c0,6675b52e818364e2b83daf46,APPROVED,Not Applicable,2024-09-26T16:39:12.082000Z,2024-09-26T16:45:20.107000Z,2024-09-26T16:45:21.591000Z,2024-09-26T16:45:21.578758Z,369.0,C1BTHULB,268,White,Undergraduate degree (BA/BSc/other),25,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
127,132,d8k9qx5i,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:20.427784,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,132,,0.0,601373dbd735b324b32818bd,1,1,132,,0.0,C,D,B,C,A,D,C,B,B,C,CDBCADCBBC,0.0,0.0,0.0,1,1,132,,0.0,noisy,explanation,Choice B,Pass,red,10.0,0.0,0.0,Fail Box,1,1,132,,0.0,0,1,1,1,0,0,0,0,0,"Associate of Arts degree, Veterinary tech, dog trainer and pet groomer",I cannot do that kind of math and I assume I got them all wrong.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e2674f33d82611c77cd,601373dbd735b324b32818bd,APPROVED,Not Applicable,2024-09-26T16:39:10.808000Z,2024-09-26T16:45:31.037000Z,2024-09-26T16:45:31.982000Z,2024-09-26T16:45:31.872887Z,381.0,C1BTHULB,4062,White,Technical/community college,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
128,133,bj88kr5e,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-26 16:39:22.900256,1,,,0.0,,,,,,,,,,,,,,519akakd,,,,,0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,133,,0.0,60e4fe072aa5db731051c240,1,1,133,,0.0,D,A,A,B,D,B,C,,,,DAABDBC___,0.3,0.0,0.0,1,1,133,,0.0,noisy,explanation,Choice A,Fail,red,22.0,3.0,7.0,Fail Box,1,1,133,,0.0,0,0,1,0,0,0,0,0,0,"Geography, music performance",I haven't used this math in ages. ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f58e2dc9a837409b2fb6cc,60e4fe072aa5db731051c240,APPROVED,Not Applicable,2024-09-26T16:39:17.980000Z,2024-09-26T16:54:04.100000Z,2024-09-26T16:56:40.598000Z,2024-09-26T16:54:16.359422Z,887.0,C1BTHULB,613,White,Undergraduate degree (BA/BSc/other),33,Female,White,United States,United States,United States,English,No,Full-Time
