,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.drop,participant.single,participant.page_number,participant.oppo_list,participant.payoffs_list,participant.oppo_payoffs_list,participant.nodes_list,participant.oppo_nodes_list,participant.takes_list,participant.oppo_takes_list,participant.order,participant.finished,participant.prolificID,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.return_url,session.config.participation_fee,session.config.name,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.prolific_id,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Section_1.1.player.id_in_group,Section_1.1.player.role,Section_1.1.player.payoff,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_1.1.group.id_in_subsession,Section_1.1.subsession.round_number,Section_2_3.1.player.id_in_group,Section_2_3.1.player.role,Section_2_3.1.player.payoff,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_2_3.1.group.id_in_subsession,Section_2_3.1.subsession.round_number,Section_4_5.1.player.id_in_group,Section_4_5.1.player.role,Section_4_5.1.player.payoff,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.parsed_questions,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_4_5.1.player.passing_threshold,Section_4_5.1.group.id_in_subsession,Section_4_5.1.subsession.round_number,Section_6.1.player.id_in_group,Section_6.1.player.role,Section_6.1.player.payoff,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_6.1.group.id_in_subsession,Section_6.1.subsession.round_number,Section_7.1.player.id_in_group,Section_7.1.player.role,Section_7.1.player.payoff,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.subjects,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Section_7.1.group.id_in_subsession,Section_7.1.subsession.round_number,Exp2_Intro.1.player.id_in_group,Exp2_Intro.1.player.role,Exp2_Intro.1.player.payoff,Exp2_Intro.1.player.prolific_id,Exp2_Intro.1.group.id_in_subsession,Exp2_Intro.1.subsession.round_number,Exp2_Section_1.1.player.id_in_group,Exp2_Section_1.1.player.role,Exp2_Section_1.1.player.payoff,Exp2_Section_1.1.player.question1,Exp2_Section_1.1.player.question2,Exp2_Section_1.1.player.question3,Exp2_Section_1.1.player.question4,Exp2_Section_1.1.player.question5,Exp2_Section_1.1.player.question6,Exp2_Section_1.1.player.question7,Exp2_Section_1.1.player.question8,Exp2_Section_1.1.player.question9,Exp2_Section_1.1.player.question10,Exp2_Section_1.1.player.stem_quiz_1_answers,Exp2_Section_1.1.player.stem_quiz_1_score,Exp2_Section_1.1.player.num_tab_switches_in_section_1,Exp2_Section_1.1.player.total_time_hidden_in_section_1,Exp2_Section_1.1.group.id_in_subsession,Exp2_Section_1.1.subsession.round_number,Exp2_Section_2_3.1.player.id_in_group,Exp2_Section_2_3.1.player.role,Exp2_Section_2_3.1.player.payoff,Exp2_Section_2_3.1.player.track,Exp2_Section_2_3.1.player.path,Exp2_Section_2_3.1.player.preferred_info_structure,Exp2_Section_2_3.1.player.performance,Exp2_Section_2_3.1.player.ball_color,Exp2_Section_2_3.1.player.overplacement,Exp2_Section_2_3.1.player.overestimation,Exp2_Section_2_3.1.player.passing_threshold,Exp2_Section_2_3.1.player.ball_origin_estimation,Exp2_Section_2_3.1.group.id_in_subsession,Exp2_Section_2_3.1.subsession.round_number,Exp2_Section_4.1.player.id_in_group,Exp2_Section_4.1.player.role,Exp2_Section_4.1.player.payoff,Exp2_Section_4.1.player.schools_private_independent,Exp2_Section_4.1.player.schools_private_religious,Exp2_Section_4.1.player.schools_public_school,Exp2_Section_4.1.player.schools_homeschool,Exp2_Section_4.1.player.schools_online_school,Exp2_Section_4.1.player.schools_charter_school,Exp2_Section_4.1.player.schools_all_girls_school,Exp2_Section_4.1.player.schools_all_boys_school,Exp2_Section_4.1.player.schools_stem_oriented_school,Exp2_Section_4.1.player.subjects,Exp2_Section_4.1.player.experience,Exp2_Section_4.1.group.id_in_subsession,Exp2_Section_4.1.subsession.round_number,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
121,128,871ak730,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:24.541830,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,128,,0.0,5eb087ed7f6d1e1232690d6a,1,1,128,,0.0,B,A,C,C,D,A,C,D,B,A,BACCDACDBA,0.2,0.0,0.0,1,1,128,,0.0,noisy,random,positive,Pass,black,1.0,1.0,0.0,Fail Box,1,1,128,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,0.0,1,1,128,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,128,,0.0,0,0,1,0,0,0,0,0,0,I have a liberal arts education even though I really liked math when I was in elementary and jr high,"english, social work, psychology, religion",STEM track had me feeling pretty dense; non STEM track  made me feel much better,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eac214f71b3da9a6d45e,5eb087ed7f6d1e1232690d6a,APPROVED,Not Applicable,2024-09-23T22:25:18.357000Z,2024-09-23T22:39:05.394000Z,2024-09-23T22:41:41.913000Z,2024-09-23T22:41:12.139444Z,828.0,C1BTHULB,2540,White,Graduate degree (MA/MSc/MPhil/other),64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
122,129,rg423vdp,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:33.865734,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,129,,0.0,66ef990f3df757c9cf954086,1,1,129,,0.0,B,C,D,D,D,C,C,B,C,B,BCDDDCCBCB,0.2,0.0,0.0,1,1,129,,0.0,noisy,random,positive,Fail,red,25.0,7.0,5.0,Pass Box,1,1,129,,0.0,D,B,D,D,C,C,C,C,B,A,DBDDCCCCBA,0.2,STEM Track,,0.0,0.0,5.0,1,1,129,,0.0,R,C,C,C,C,C,C,C,C,C,R,RCCCCCCCCCR,1,1,129,,0.0,0,0,1,0,0,0,0,0,0,Wanted to give it a try.,Basic studies. Customer service,It was difficult for me because I didn't take that type of math in school.,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eac6f36f2dd11249fb5e,66ef990f3df757c9cf954086,APPROVED,Not Applicable,2024-09-23T22:25:27.840000Z,2024-09-23T22:52:14.320000Z,2024-09-23T22:52:19.551000Z,2024-09-23T22:53:41.165829Z,1607.0,C1BTHULB,3,Black/African American,High school diploma/A-levels,59,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
123,130,0q6fqdr8,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:34.348491,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,130,,0.0,66aef94290666eb4db449ee1,1,1,130,,0.0,A,A,C,D,C,A,C,B,C,B,AACDCACBCB,0.5,0.0,0.0,1,1,130,,0.0,noisy,random,negative,Pass,red,10.0,1.0,4.0,Fail Box,1,1,130,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,4.0,1,1,130,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,130,,0.0,0,0,0,0,0,1,0,0,0,I was not confident in my performance on the STEM questions,Science and healthcare,The STEM questions were hard,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1e8dcf8523059bc5db470,66aef94290666eb4db449ee1,APPROVED,Not Applicable,2024-09-23T22:25:28.991000Z,2024-09-23T22:36:50.355000Z,2024-09-23T22:36:52.039000Z,2024-09-23T22:36:50.953858Z,682.0,C1BTHULB,140,White,Doctorate degree (PhD/other),29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
124,131,yc6d4ety,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:35.542073,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,131,,0.0,5d29346269a747001acdb205,1,1,131,,0.0,D,A,D,B,A,B,D,C,,B,DADBABDCB,0.5,1.0,3.389,1,1,131,,0.0,noisy,random,ground,Pass,black,50.0,7.0,5.0,Pass Box,1,1,131,,0.0,B,C,C,D,A,D,C,A,B,C,BCCDADCABC,0.8,STEM Track,,0.0,0.0,5.0,1,1,131,,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,1,1,131,,0.0,0,1,1,0,0,0,0,0,0,it had a bigger payoff,engineering,depressing how much of this I've forgotten since school! ,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ead7d09d427d6690445b,5d29346269a747001acdb205,APPROVED,Not Applicable,2024-09-23T22:25:32.920000Z,2024-09-23T22:44:10.075000Z,2024-09-23T22:44:24.212000Z,2024-09-23T22:44:16.442992Z,1118.0,C1BTHULB,4117,White Sephardic Jew,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,Part-Time
125,132,756fd808,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:38.109917,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,132,,0.0,667b0420c685160b2149dda5,1,1,132,,0.0,D,A,D,C,B,C,C,B,C,D,DADCBCCBCD,0.3,0.0,0.0,1,1,132,,0.0,noisy,random,negative,Fail,red,60.0,5.0,5.0,Fail Box,1,1,132,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,132,,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,1,1,132,,0.0,0,0,1,0,0,0,0,0,0,"Guaranteed payout, easier questions.","In university I studied graphic design, and I worked in the tech industry as a designer and product manager.","First set was tricky and fun! Timer was a lot of pressure, I had to guess instead of working through the problems.",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ead8556849a78844fbdf,667b0420c685160b2149dda5,APPROVED,Not Applicable,2024-09-23T22:25:33.997000Z,2024-09-23T22:38:20.836000Z,2024-09-23T22:38:27.337000Z,2024-09-23T22:38:21.484209Z,767.0,C1BTHULB,95,East Asian,Undergraduate degree (BA/BSc/other),33,Female,Asian,Taiwan,United States,United States,Chinese,No,Unemployed (and job seeking)
126,133,kpat1b4e,,0,18,18,Section_7,EndSurvey,2024-09-23 22:25:54.638160,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,133,,0.0,65ddb419cd6dd91fdbe6dbdc,1,1,133,,0.0,D,D,C,B,C,B,B,B,C,B,DDCBCBBBCB,0.5,0.0,0.0,1,1,133,,0.0,noisy,random,negative,Pass,red,99.0,3.0,5.0,Fail Box,1,1,133,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,133,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,133,,0.0,0,0,1,0,0,0,0,0,0,I am best with the liberal arts. ,I mainly studied the liberal arts. ,It was fun. ,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eae95a58ab749c909104,65ddb419cd6dd91fdbe6dbdc,APPROVED,Not Applicable,2024-09-23T22:25:52.188000Z,2024-09-23T22:34:50.620000Z,2024-09-23T22:34:54.075000Z,2024-09-23T22:34:51.284066Z,539.0,C1BTHULB,131,White,High school diploma/A-levels,19,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
127,134,k3ksi4qz,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:00.075326,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,134,,0.0,62b5da77688feb883eba275d,1,1,134,,0.0,D,A,B,C,D,B,D,C,B,C,DABCDBDCBC,0.4,0.0,0.0,1,1,134,,0.0,noisy,random,negative,Pass,black,40.0,4.0,4.0,Pass Box,1,1,134,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,4.0,1,1,134,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,134,,0.0,0,0,1,0,0,0,0,0,0,"I was curious what the non-stem would be.  I was hoping for TV and movie trivia, but vocabulary test was ok.  I would have done ok with STEM, not great, but ok, but I couldn't help choosing door number 2",I worked with computers for several decades.  I studied the same crap everyone else studies in school.,"no idea what you're doing here, so I have no idea how you could do it better.  Well done confusing me, though, that was really well done.  ",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eaefd8d9fa52aeaa044c,62b5da77688feb883eba275d,APPROVED,Not Applicable,2024-09-23T22:25:56.370000Z,2024-09-23T22:38:35.888000Z,2024-09-23T22:41:15.044000Z,2024-09-23T22:41:08.429609Z,760.0,C1BTHULB,4182,White,High school diploma/A-levels,53,Male,White,United States,United States,United States,English,No,Full-Time
128,135,054qzk1x,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:29.120949,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,135,,0.0,636189bb9d588dc0995920fb,1,1,135,,0.0,B,A,B,C,D,B,A,A,C,A,BABCDBAACA,0.3,0.0,0.0,1,1,135,,0.0,noisy,random,negative,Fail,red,10.0,2.0,5.0,Fail Box,1,1,135,,0.0,D,D,A,C,B,D,A,B,C,D,DDACBDABCD,0.9,Non-STEM Track,,0.0,0.0,5.0,1,1,135,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,135,,0.0,0,0,1,0,0,0,0,0,0,STEM isn't my strong area so I went with something else.,"Marketing, geography","The last question about which would I rather choose was slightly confusing, but I think I was overthinking it.",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb0c0381296a52410bf3,636189bb9d588dc0995920fb,APPROVED,Not Applicable,2024-09-23T22:26:26.035000Z,2024-09-23T22:40:30.715000Z,2024-09-23T22:43:04.860000Z,2024-09-23T22:41:31.342017Z,845.0,C1BTHULB,3193,White,Undergraduate degree (BA/BSc/other),36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
129,136,cun22lol,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:34.305880,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,136,,0.0,5e29cddff4a305034a1c6cd9,1,1,136,,0.0,D,B,A,C,B,B,C,D,A,A,DBACBBCDAA,0.2,0.0,0.0,1,1,136,,0.0,noisy,random,negative,Fail,red,25.0,3.0,5.0,Fail Box,1,1,136,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,136,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,136,,0.0,0,1,1,0,0,0,0,0,0,I knew it would be easier,"General, Computer Engineering",Fun,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb0a9e5bb2ff5ceb0239,5e29cddff4a305034a1c6cd9,APPROVED,Not Applicable,2024-09-23T22:26:28.563000Z,2024-09-23T22:34:19.168000Z,2024-09-23T22:34:19.957000Z,2024-09-23T22:34:20.961124Z,471.0,C1BTHULB,424,White,High school diploma/A-levels,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
130,137,xynph87n,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:37.860492,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,137,,0.0,5c31870d8a20f50001ea9dfa,1,1,137,,0.0,B,A,D,C,A,D,B,C,B,A,BADCADBCBA,0.2,0.0,0.0,1,1,137,,0.0,noisy,random,negative,Fail,red,30.0,1.0,3.0,Pass Box,1,1,137,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,137,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,137,,0.0,0,0,1,0,0,0,0,0,0,The math questions were hard,"Biology, journalism",Those math questions were tough,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1ea1fff1a6bfd57633639,5c31870d8a20f50001ea9dfa,APPROVED,Not Applicable,2024-09-23T22:22:29.949000Z,2024-09-23T22:33:04.144000Z,2024-09-23T22:33:28.359000Z,2024-09-23T22:34:10.137644Z,635.0,C1BTHULB,543,White,Undergraduate degree (BA/BSc/other),38,Female,White,United States,United States,United States,English,No,Full-Time
131,138,fam3gy0k,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:43.498371,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,138,,0.0,60f88d339e8a4df4bf25f8b0,1,1,138,,0.0,D,C,D,C,B,B,C,D,A,C,DCDCBBCDAC,0.2,0.0,0.0,1,1,138,,0.0,noisy,random,negative,Fail,red,87.0,7.0,5.0,Pass Box,1,1,138,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,138,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,138,,0.0,0,0,1,0,0,0,0,0,0,The math seemed very complicated the non-stem track is how my school taught.,Math basic algebra science History government Forestry,Not really but do you really expect someone to be able to answer those very complicated mathematical equations?,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb128bd214089e2e60ee,60f88d339e8a4df4bf25f8b0,APPROVED,Not Applicable,2024-09-23T22:26:35.053000Z,2024-09-23T22:42:49.184000Z,2024-09-23T22:44:09.448000Z,2024-09-23T22:43:46.452242Z,975.0,C1BTHULB,880,White,Technical/community college,43,Male,White,United States,United States,United States,English,No,Full-Time
132,139,wfbojv17,,0,18,18,Section_7,EndSurvey,2024-09-23 22:26:51.456388,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,139,,0.0,603bef3bffe72f8b0a6b55c4,1,1,139,,0.0,D,A,B,C,D,C,B,A,B,D,DABCDCBABD,0.1,1.0,15.949,1,1,139,,0.0,noisy,random,ground,Fail,red,25.0,3.0,3.0,Fail Box,1,1,139,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,139,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,139,,0.0,0,0,1,0,0,0,0,0,0,I wasn't engaged or knowledgeable with the previous set of questions,"My education was generic and broad. My work has involved graphic design, programming, and marketing.",Nope,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eafab04f13110f25de76,603bef3bffe72f8b0a6b55c4,APPROVED,Not Applicable,2024-09-23T22:26:42.940000Z,2024-09-23T22:41:18.898000Z,2024-09-23T22:43:22.026000Z,2024-09-23T22:42:05.049976Z,876.0,C1BTHULB,1817,White,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,No,Full-Time
133,140,xepkdyo0,,0,18,18,Section_7,EndSurvey,2024-09-23 22:27:02.917343,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,140,,0.0,63d404f4eaf69448ef9e09e6,1,1,140,,0.0,D,A,B,C,D,B,D,C,B,B,DABCDBDCBB,0.5,9.0,88.487,1,1,140,,0.0,noisy,random,positive,Pass,black,60.0,5.0,5.0,Pass Box,1,1,140,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,140,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,140,,0.0,0,0,1,0,0,0,0,0,0,"My math is rusty, but solid. If you had just said math track instead of stem, I probably would have picked math. I never had to study much science though.",Philosophy and mathematics. Academia,Smooth process. No feedback,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb2bcb2de3b24285fdf0,63d404f4eaf69448ef9e09e6,APPROVED,Not Applicable,2024-09-23T22:26:58.880000Z,2024-09-23T22:40:40.507000Z,2024-09-23T22:43:08.807000Z,2024-09-23T22:41:33.749621Z,822.0,C1BTHULB,1052,East Asian,Graduate degree (MA/MSc/MPhil/other),37,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
134,141,een2bdgk,,0,18,18,Section_7,EndSurvey,2024-09-23 22:27:06.229757,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,141,,0.0,66afd96897e64ee0134b5410,1,1,141,,0.0,D,C,B,C,B,C,B,C,A,C,DCBCBCBCAC,0.2,0.0,0.0,1,1,141,,0.0,noisy,random,positive,Pass,red,0.0,0.0,0.0,Fail Box,1,1,141,,0.0,C,C,C,C,C,C,C,C,C,C,CCCCCCCCCC,0.3,STEM Track,,0.0,0.0,0.0,1,1,141,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,141,,0.0,0,0,1,0,0,1,0,0,0,I failed math so bad I never even made it to algebra I was just hoping it would be one of the other stem topics like science or technology. I have 0% chance of getting any algebra correct and I shouldn't have tried,I failed mostly through math and history but I studied drama and science and now I work in agriculture and technology, I probably got the worst score of anyone taking the test. I didn't know any of that math and I completely panicked and just started guessing. sorry for how useless my data might be,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb2f53b506aff00a9f43,66afd96897e64ee0134b5410,APPROVED,Not Applicable,2024-09-23T22:27:02.071000Z,2024-09-23T22:33:57.536000Z,2024-09-23T22:34:09.739000Z,2024-09-23T22:34:18.394146Z,416.0,C1BTHULB,108,Mixed,High school diploma/A-levels,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
135,142,apm9jvkr,,0,18,18,Section_7,EndSurvey,2024-09-23 22:27:06.860990,1,,,0.0,,,,,,,,,,,,,,vjx2fex2,,,,,0,1.0,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,Experiment_1_Persistence,142,,0.0,6637c22416833cde27f2923e,1,1,142,,0.0,D,A,B,C,A,A,B,C,A,A,DABCAABCAA,0.2,0.0,0.0,1,1,142,,0.0,noisy,random,ground,Pass,red,30.0,2.0,2.0,Pass Box,1,1,142,,0.0,D,B,A,C,B,A,A,B,C,C,DBACBAABCC,0.8,Non-STEM Track,,0.0,0.0,2.0,1,1,142,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,142,,0.0,0,0,0,0,0,0,0,0,0,seem like it would be easier,business,good,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1eb34860efd1dd3c80613,6637c22416833cde27f2923e,APPROVED,Not Applicable,2024-09-23T22:27:04.089000Z,2024-09-23T22:43:53.416000Z,2024-09-23T22:44:16.526000Z,2024-09-23T22:44:10.862821Z,1010.0,C1BTHULB,453,South East Asian,Undergraduate degree (BA/BSc/other),43,Male,Asian,United States,United States,United States,English,No,Full-Time
