Unnamed: 0,Intro.1.player.prolific_id,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Time taken,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,continue_or_quit
182,60873d2ab16643e5a08cafd2,D,A,B,D,C,A,B,D,B,C,DABDCABDBC,0.1,0.0,0.0,noisy,random,positive,Fail,red,50.0,4.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I felt like I wanted payment for each question I answered.,I enjoyed the task. The math was very difficult.,Non-STEM Track,979.0,2231,White,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time,0
183,66b838839480f958acce79d0,B,C,A,A,D,B,A,A,C,B,BCAADBAACB,0.3,0.0,0.0,noisy,random,positive,Fail,red,5.0,2.0,5.0,Pass Box,B,A,C,D,A,A,B,C,B,A,BACDAABCBA,0.5,STEM Track,0.0,0.0,R,R,R,R,R,C,R,C,C,C,C,RRRRRCRCCCC,1,0,0,0,0,0,0,0,0,Extra money ,It was okay hope I got the bonus the survey was buggy when clicking my choices ,STEM Track,410.0,184,White,High school diploma/A-levels,27,Male,White,United States,United States,United States,English,No,Full-Time,1
184,65c3f7ea5a1dc70da3d465e9,D,B,A,C,A,B,A,A,A,B,DBACABAAAB,0.2,0.0,0.0,noisy,random,ground,Pass,red,10.0,0.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,"I'm not very good with numbers or math. I wasn't sure what the non-STEM track would test me on, but I knew I had a better chance with that option than the STEM track.","The first test without any warning was really hard! It definitely was a challenge, I don't think I have ever seen math like that. It's impressive that people can solve those problems like it's nothing. It's really fascinating that people have their distinct strengths and weaknesses. No feedback, thank you.",Non-STEM Track,730.0,220,White,High school diploma/A-levels,21,Female,White,United States,United States,United States,English,No,Full-Time,0
185,6653b92cc7f248306bafe316,D,A,B,C,D,B,,,,,DABCDB____,0.2,1.0,1.916,noisy,random,ground,Fail,black,55.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I have always referred to math as black magic. It is sinful to practice lol,It was fun.,Non-STEM Track,1061.0,194,Black/African American,High school diploma/A-levels,32,Male,Black,United States,United States,United States,English,No,Other,0
187,60fce077c28a6e5608c284e6,D,A,B,B,D,B,C,C,A,B,DABBDBCCAB,0.5,0.0,0.0,noisy,random,positive,Pass,black,30.0,1.0,2.0,Pass Box,B,B,C,C,A,B,C,D,A,C,BBCCABCDAC,0.5,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,It gave the most money ,,STEM Track,939.0,268,Black/African American,High school diploma/A-levels,26,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),1
188,5b6c72f29dc5550001f8a514,D,A,C,B,B,D,C,A,A,C,DACBBDCAAC,0.4,0.0,0.0,noisy,random,negative,Fail,black,20.0,4.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I do not enjoy answering math questions.,"it was good, no feedback.",Non-STEM Track,421.0,5261,White,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,0
189,667ff6d2bd193b9a57cbb7cc,C,A,C,C,B,C,C,A,C,B,CACCBCCACB,0.5,0.0,0.0,noisy,random,ground,Pass,red,20.0,2.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Because I suck at math. ,the math was ridiculous,Non-STEM Track,593.0,236,Black/African American,Technical/community college,48,Male,Black,United States,United States,United States,English,No,Full-Time,0
190,616d6463aa6ae2ee832b3804,C,C,B,A,D,C,C,A,D,C,CCBADCCADC,0.0,0.0,0.0,noisy,random,ground,Fail,black,40.0,2.0,2.0,Fail Box,B,C,C,C,C,D,C,C,C,C,BCCCCDCCCC,0.5,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,1,1,0,0,0,0,0,0,could get a bonus IF I got 2 questions rigt,it all worked,STEM Track,947.0,3462,White,Undergraduate degree (BA/BSc/other),35,Male,White,United States,United States,United States,English,No,Other,1
192,60c154002491061548587ff5,D,A,B,C,D,C,A,A,C,B,DABCDCAACB,0.3,0.0,0.0,noisy,random,positive,Fail,red,95.0,7.0,9.0,Pass Box,B,A,C,B,B,D,C,A,C,B,BACBBDCACB,0.6,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I like a challenge,A little tedious ,STEM Track,846.0,328,Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),38,Male,Mixed,United States,United States,United States,English,No,Full-Time,1
193,5783e984160201000103ece2,B,A,C,B,D,A,B,B,D,B,BACBDABBDB,0.4,0.0,0.0,noisy,random,ground,Pass,red,55.0,3.0,3.0,Pass Box,B,D,C,C,A,D,C,B,B,C,BDCCADCBBC,0.7,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I thought I had reasonably good chance of getting at least 3 right.,I suck at math!,STEM Track,842.0,1102,Other (please feel free to let us know your ethnicity via email),Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,1
194,66735e86343dec85410151d0,C,A,A,B,B,C,A,C,B,B,CAABBCACBB,0.5,0.0,0.0,noisy,random,ground,Pass,red,50.0,6.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,Because I felt like I had a better chance and whatever the second portion of the test was,I enjoyed the test,Non-STEM Track,503.0,88,White,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,Yes,Part-Time,0
195,636ac3f10d9f3b6a0eb54eeb,A,B,C,C,A,B,C,A,B,B,ABCCABCABB,0.4,0.0,0.0,noisy,random,positive,Fail,red,70.0,7.0,5.0,Fail Box,B,C,D,A,C,D,B,C,B,A,BCDACDBCBA,0.4,STEM Track,0.0,0.0,C,C,C,C,C,C,C,C,C,C,C,CCCCCCCCCCC,0,0,1,0,0,0,0,0,0,"Choosing the STEM track is often motivated by a passion for science, technology, engineering, and mathematics, and a desire to solve real-world problems.",no,STEM Track,1443.0,1463,White,Graduate degree (MA/MSc/MPhil/other),69,Male,White,United States,United States,United States,English,No,Part-Time,1
196,5b79bd77c4e6ad0001d2f312,C,C,B,B,C,B,A,C,B,C,CCBBCBACBC,0.3,0.0,0.0,noisy,random,positive,Pass,black,2.0,1.0,1.0,Pass Box,B,A,C,B,D,D,C,B,B,B,BACBDDCBBB,0.6,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,for the bonus,it was fun,STEM Track,318.0,2509,White Sephardic Jew,Doctorate degree (PhD/other),77,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1
197,609a5974625e18ab158c9a3e,D,A,C,C,B,B,B,D,C,B,DACCBBBDCB,0.6,0.0,0.0,noisy,random,ground,Pass,red,50.0,5.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,It seemed easier.,,Non-STEM Track,711.0,8160,White,Undergraduate degree (BA/BSc/other),63,Male,White,United States,United States,United States,English,No,Full-Time,0
199,66ae7826a1df4204b1b27aab,B,A,C,C,C,B,C,C,A,A,BACCCBCCAA,0.4,1.0,1.115,noisy,random,positive,Fail,red,10.0,1.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,R,C,C,C,RRRRRCCRCCC,1,0,0,0,0,0,0,1,0,I was never good at STEM subjects. The questio s in the first part were like another language. ,It was great. Easy to understand questions. ,Non-STEM Track,466.0,98,White,High school diploma/A-levels,38,Male,White,United States,United States,United States,English,No,Full-Time,0
200,5fd85ea88b7f1919bf0e5546,A,C,D,B,B,C,D,C,,,ACDBBCDC__,0.5,1.0,2.283,noisy,random,negative,Pass,red,60.0,6.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,B,DBACBDABCB,0.9,Non-STEM Track,1.0,2.506,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,"I was not trying to do another math test at this moment in time, I did not expect this survey to be like this.",The experience was fine.,Non-STEM Track,758.0,742,White,Technical/community college,25,Male,White,United States,United States,United States,English,Yes,Part-Time,0
202,60fe07f8bf59907b6249b488,D,C,B,C,A,B,B,D,B,B,DCBCABBDBB,0.2,0.0,0.0,noisy,random,ground,Fail,black,30.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,I don't like math,It was fine,Non-STEM Track,342.0,327,Black/African American,Doctorate degree (PhD/other),29,Male,Black,United States,United States,United States,English,No,Other,0
203,6644b6b44b6e997b3b2f3e6a,,,,,,,,,,,__________,0.0,0.0,0.0,noisy,random,negative,Fail,red,50.0,5.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,no specific reason,youu need to have an option to be able to look away from the study page. not for cheating but i had to make sure i had enough time to finish the study on prolifics end with out being timed out,Non-STEM Track,2349.0,478,Black/African American,High school diploma/A-levels,38,Male,Black,United States,United States,United States,English,No,Full-Time,0
204,662c271f0e6fc408b5b8c07c,D,D,A,C,D,B,C,C,C,C,DDACDBCCCC,0.3,0.0,0.0,noisy,random,positive,Pass,black,50.0,2.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,i thought it would be more complicated math/pre calculous or geometry questions,I'd like to know what I got right. I do like math but those seemed more complicated than usual. I'm even wondering if there was really a correct answer provided in the multiple choice.,Non-STEM Track,628.0,256,White,High school diploma/A-levels,43,Male,White,United States,United States,United States,English,No,Part-Time,0
205,5f547ac6c2e4fb7f2ae0e6fc,A,D,B,C,C,C,B,C,D,B,ADBCCCBCDB,0.3,1.0,1.479,noisy,random,negative,Pass,red,20.0,2.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,It was better,,Non-STEM Track,713.0,1266,Latino/Hispanic,Technical/community college,23,Male,White,United States,United States,United States,Spanish,Yes,Full-Time,0
206,66c4d4954d4f9967f543cd97,B,A,D,B,D,C,C,A,B,D,BADBDCCABD,0.2,3.0,7.89,noisy,random,ground,Fail,black,50.0,5.0,7.0,Fail Box,A,B,C,C,A,A,B,D,A,A,ABCCAABDAA,0.2,STEM Track,1.0,12.177,R,C,R,R,R,C,R,C,C,C,C,RCRRRCRCCCC,0,0,1,1,1,0,0,0,0,it emphasizes critical thinking,no ,STEM Track,717.0,41,Black/African American,High school diploma/A-levels,29,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking),1
207,60de61dea4354d456dd1039d,C,C,C,C,C,C,C,C,C,C,CCCCCCCCCC,0.3,0.0,0.0,noisy,random,ground,Pass,red,0.0,2.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,I have completely forgotten how to work algebra other than very basic,Great,Non-STEM Track,586.0,1258,Mixed,Technical/community college,53,Male,Mixed,United States,United States,United States,English,No,Full-Time,0
208,5f73f37ed13ce303cc14ae35,A,A,C,B,A,D,C,C,B,D,AACBADCCBD,0.5,0.0,0.0,noisy,random,positive,Pass,red,56.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,I chose the Non-STEM track because I am not good at STEM subjects.,The process was challenging but not too difficult.,Non-STEM Track,352.0,4148,East Asian,Undergraduate degree (BA/BSc/other),32,Male,Asian,United States,United States,United States,English,No,Full-Time,0
209,6672d7c8f27a75aa9998abab,B,C,B,B,D,A,C,B,D,A,BCBBDACBDA,0.1,0.0,0.0,noisy,random,positive,Fail,red,25.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,1,1,0,1,0,0,0,0,Easier qeustions,Good experience ,Non-STEM Track,435.0,269,White,High school diploma/A-levels,23,Male,White,United States,United States,United States,English,No,Full-Time,0
210,662190146ef67bab626e48cb,B,A,B,C,D,A,B,C,D,A,BABCDABCDA,0.2,0.0,0.0,noisy,random,negative,Fail,red,10.0,1.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Im better at it.,all good,Non-STEM Track,423.0,953,White,High school diploma/A-levels,44,Male,White,United States,United States,United States,English,No,Part-Time,0
211,66e738df937b233c0ad3427e,D,A,D,,,,,,,,DAD_______,0.1,0.0,0.0,noisy,random,ground,Fail,black,50.0,1.0,2.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,The STEM questions were very difficult for me.,Very difficult!,Non-STEM Track,773.0,42,East Asian,Graduate degree (MA/MSc/MPhil/other),43,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),0
212,66e998697bd6ac455eef101b,A,C,C,A,D,B,A,D,D,B,ACCADBADDB,0.4,0.0,0.0,noisy,random,ground,Fail,black,25.0,4.0,5.0,Fail Box,C,B,B,A,D,A,C,C,B,A,CBBADACCBA,0.3,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,opportunity for more money,it was fun,STEM Track,359.0,54,White,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,No,Full-Time,1
213,660fe8b910d0f16114179923,B,C,C,B,B,D,B,B,D,B,BCCBBDBBDB,0.4,0.0,0.0,noisy,random,negative,Pass,red,0.0,3.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Better fit for my skill set,,Non-STEM Track,359.0,571,White,Technical/community college,62,Male,White,United States,United States,United States,English,No,Full-Time,0
214,66b61425c6abfeabcdc8c958,D,A,C,C,D,A,A,A,B,B,DACCDAAABB,0.3,0.0,0.0,noisy,random,ground,Fail,black,75.0,6.0,4.0,Fail Box,B,B,B,A,A,D,C,A,A,D,BBBAADCAAD,0.6,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"i like math, but it has been a long time since i did math like this",it was difficult!,STEM Track,2121.0,157,White,Graduate degree (MA/MSc/MPhil/other),36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1
216,5e8b9c7054a5cc07dd6e174d,D,A,C,A,C,D,A,D,A,C,DACACDADAC,0.2,0.0,0.0,noisy,random,ground,Fail,black,50.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,I really did not enjoy the math questions.  They were irritating.,"I felt like I was in school again, and school is for kids.  Real learning doesn't actually happen until you're an adult in the real world.",Non-STEM Track,513.0,2495,White,Technical/community college,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,0
217,66798db816f49af0a6c7f6e2,A,A,C,B,C,B,D,C,C,B,AACBCBDCCB,0.9,0.0,0.0,noisy,random,ground,Pass,red,100.0,9.0,9.0,Pass Box,B,B,C,A,A,D,C,A,,,BBCAADCA__,0.7,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I thought I would have more STEM knowledge.,The experiment went smoothly.,STEM Track,1345.0,392,East Asian,Doctorate degree (PhD/other),25,Male,Asian,United States,United States,United States,English,No,Full-Time,1
218,5f1b84872171f838a8a3cfa9,C,C,B,C,C,B,B,B,A,D,CCBCCBBBAD,0.1,0.0,0.0,noisy,random,ground,Fail,black,50.0,4.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,0,1,0,0,0,0,0,,,Non-STEM Track,1041.0,1400,White,Undergraduate degree (BA/BSc/other),43,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,0
219,61506367db75b2669d9d2d72,A,A,D,B,C,B,B,B,A,C,AADBCBBBAC,0.4,0.0,0.0,noisy,random,positive,Pass,black,30.0,3.0,3.0,Pass Box,B,B,C,B,B,B,B,B,A,A,BBCBBBBBAA,0.2,STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,Because I wanted to see how challenging the questions were,I am a bit rusty on these old math problems! Interesting survey and best of luck with your research,STEM Track,832.0,1569,White,Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,No,Full-Time,1
220,646d98275114aaaa1c776bae,B,A,A,B,A,B,A,B,C,D,BAABABABCD,0.4,0.0,0.0,noisy,random,ground,Pass,red,40.0,4.0,4.0,Pass Box,,,,,,,,,,,__________,0.0,STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,1,0,1,0,1,0,0,0,0,I like math,,STEM Track,1473.0,736,Black/African American,Undergraduate degree (BA/BSc/other),58,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED,1
221,5ce753de5434fd001b47e9fc,C,A,A,D,A,D,C,C,B,C,CAADADCCBC,0.2,0.0,0.0,noisy,random,ground,Fail,black,50.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,C,DBACBDABCC,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,1,0,0,0,0,0,0,0,I did not know the formulas needed in the STEM track.,,Non-STEM Track,1087.0,706,Black/African American,High school diploma/A-levels,28,Male,Black,United States,United States,United States,English,No,Part-Time,0
223,5e6482c9142c3c204d56baa0,B,C,B,A,B,B,D,C,B,B,BCBABBDCBB,0.5,0.0,0.0,noisy,random,positive,Pass,black,25.0,7.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Im not good at math,Good,Non-STEM Track,530.0,3234,Mixed,Technical/community college,36,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),0
224,663154d3db316e62c35e16ae,B,D,C,A,B,B,C,C,B,B,BDCABBCCBB,0.5,0.0,0.0,noisy,random,negative,Pass,red,1.0,1.0,1.0,Fail Box,A,B,B,B,C,A,B,C,B,D,ABBBCABCBD,0.1,STEM Track,0.0,0.0,C,C,R,R,R,R,R,R,R,R,R,CCRRRRRRRRR,0,0,1,0,0,0,0,0,0,Because That made the most sense,Weird test kind of...not sure of a few things,STEM Track,509.0,156,Black/African American,High school diploma/A-levels,38,Male,Black,United States,United States,United States,English,No,Full-Time,1
225,5c4d5328889752000156a11d,D,A,A,B,,,B,A,C,D,DAAB__BACD,0.3,0.0,0.0,noisy,random,negative,Pass,red,22.0,2.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,0,1,0,0,0,0,0,0,"I am bad at math to begin with, and I am quite tired today as well, so I was unlikely to be reliable in a math context. Even though, if I recall, the bar was set low for the STEM track, the stress level associated with taking that option would have been high, as it had been to some extent the first time. I wanted to get some exposure to challenges at which I thought likely I would have a better chance of doing better and of finding the material more approachable and maybe more interesting. ",I think things were mostly pretty straightforward. I liked that there were multiple pauses between sections and ongoing instructions. ,Non-STEM Track,1243.0,4899,White,Undergraduate degree (BA/BSc/other),52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,0
226,5f5ab115b8e6411bcb5dadf1,D,A,D,C,B,,,,,C,DADCB____C,0.2,0.0,0.0,noisy,random,negative,Fail,black,30.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"Because I'm not good at STEM, particularly math","Everything was good, thanks!",Non-STEM Track,2362.0,3543,Black/African American,Undergraduate degree (BA/BSc/other),25,Male,Black,United States,United States,United States,English,No,Full-Time,0
227,5fc531028afba30009cb3234,D,A,C,C,,,,A,,,DACC___A__,0.2,1.0,3.448,noisy,random,ground,Fail,black,70.0,3.0,6.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,"STEM subjects, Math in particular is my weak point.","Challenging, at least the math quiz section. No, the study was well written clearly and instructions easy to understand.",Non-STEM Track,960.0,201,White,Technical/community college,30,Male,White,United States,United States,United States,English,No,Other,0
229,628ecc32276d54517f4c004d,B,C,A,C,B,B,C,A,C,A,BCACBBCACA,0.3,0.0,0.0,noisy,random,positive,Pass,black,50.0,2.0,3.0,Not Sure,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,"Because I'm atrocious at math, especially after graduating a decade ago. ",Have a nice day.,Non-STEM Track,778.0,1366,Black/African American,Technical/community college,27,Male,Black,United States,United States,United States,English,Yes,Full-Time,0
231,66059fef7d2576212925f9f9,D,A,B,B,B,B,D,C,B,C,DABBBBDCBC,0.6,0.0,0.0,noisy,random,positive,Pass,red,80.0,5.0,5.0,Pass Box,B,D,C,B,A,D,C,A,B,C,BDCBADCABC,0.8,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I like it,I liked it. ,STEM Track,2499.0,501,White,Undergraduate degree (BA/BSc/other),37,Male,White,United States,United States,United States,English,No,Full-Time,1
232,5ffe235ea848b74a3b3ccd07,D,C,D,D,D,C,D,B,A,C,DCDDDCDBAC,0.1,0.0,0.0,noisy,random,negative,Fail,black,10.0,2.0,2.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,Because the questions on the first test were ridiculous given I haven't used the type of math required for them in over a decade. And that's coming from someone who works in STEM. Very few fields use that type of algebra on a day to day basis.,Giving people a big algebra-style test without telling them to get pen and paper out or a basic calculator to begin with is pretty poor survey design if you actually want to them to answer the questions properly. I'm 40 and they allowed graphing calculators at the bare minimum since middle school for me.,Non-STEM Track,1344.0,5870,White,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,0
234,6544ff9e0fb2eaaf83e2de5c,D,B,C,C,A,B,D,C,A,A,DBCCABDCAA,0.4,1.0,2.895,noisy,random,negative,Pass,red,5.0,1.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,1,0,0,0,0,1,0,0,I thought it may be less challenging.,It was interesting!,Non-STEM Track,609.0,1709,White,Undergraduate degree (BA/BSc/other),62,Female,White,United States,United States,United States,English,No,Other,0
